"Country","Year","CountryCode","Region","IncomeGroup","Injuries","Communicable","NonCommunicable","Co2emissions","Treeloss","ExpansionSum","Meatsum","Forest_Tonsum","LifeExpectancy","Undernourishment"
"Peru",2014,"PER","Latin America & Caribbean","Upper middle income",872511.43,1751246.49,4644638.24,129949886.311941,206565.783419233,755949,1731014.1,901949,75.529,5.37908195034553
"Peru",2015,"PER","Latin America & Caribbean","Upper middle income",844422.64,1708881.84,4707375.62,104573708.962535,167192.939201116,761054,1748662.8,892129,75.792,5.9023501437185
"Peru",2016,"PER","Latin America & Caribbean","Upper middle income",843541.59,1696453.37,4801033.81,145139933.554864,232265.678774525,746496,1828749.9,905718,76.044,6.87679727888954
"Poland",2001,"POL","Europe & Central Asia","High income",1736920.98,592229.85,10233665.17,5487857.48078546,19218.649892667,258289,2890400,6541014,74.2,2.49322130554837
"Poland",2002,"POL","Europe & Central Asia","High income",1714857.15,580407.38,10153995.7,9277009.47632582,31318.7389138733,293322,3148358.2,7180000,74.4975609756098,2.50064221562924
"Poland",2003,"POL","Europe & Central Asia","High income",1687029.99,569869.45,10147101.01,9848337.93601246,33585.5693630554,272042,3242010.2,7682000,74.5975609756098,2.49116812488945
"Poland",2004,"POL","Europe & Central Asia","High income",1690727.69,570036.07,10246687.27,12786527.6989607,42247.3323241206,312019,3083918,8081400,74.8463414634146,2.4969117086937
"Poland",2005,"POL","Europe & Central Asia","High income",1685579.68,571468.85,10305672.48,27072286.0950916,82871.2362645627,284451,3182424,8448700,74.9951219512195,2.50628825865348
"Poland",2006,"POL","Europe & Central Asia","High income",1681683.69,572152.9,10401897.29,12281105.142792,37937.7031782063,235879,3405379,8963700,75.1439024390244,2.5101805809601
"Poland",2007,"POL","Europe & Central Asia","High income",1679473.79,579501.59,10501484.66,19704291.5769074,57622.8578611342,327943,3583674,9466476,75.2439024390244,2.51070836734372
"Poland",2008,"POL","Europe & Central Asia","High income",1661574.18,582603.52,10506597.54,16901641.7963063,48226.6335980611,304696,3207542,9584373,75.5439024390244,2.51198926377013
"Poland",2009,"POL","Europe & Central Asia","High income",1624942.56,575816.27,10504954.25,16629635.6474422,47210.8499762517,311462,3359483,9995358,75.6951219512195,2.51182177778478
"Poland",2010,"POL","Europe & Central Asia","High income",1578600.33,563574.42,10372527.3,26333911.0917507,72266.6036987894,328709,3583600,11027567,76.2463414634146,2.50985542650277
"Poland",2011,"POL","Europe & Central Asia","High income",1558840.13,557907.22,10371410.11,21442859.8183954,57009.3497375275,359369,3652570,11386282,76.6951219512195,2.50729620072412
"Poland",2012,"POL","Europe & Central Asia","High income",1533666.55,559843.9,10457618.21,20760912.1244767,55336.8892565197,375746,3845687.2,12547449,76.7463414634146,2.48847429147319
"Poland",2013,"POL","Europe & Central Asia","High income",1493177.37,558818.69,10405877.89,13188536.4606766,35476.4534916467,320752,3879742,13656676,77,2.50217922036625
"Poland",2014,"POL","Europe & Central Asia","High income",1445794.88,548314.14,10273458.06,21818918.1572906,57162.1102509457,393263,4000180.8,14596257,77.6024390243903,2.51008177880345
"Poland",2015,"POL","Europe & Central Asia","High income",1437044.95,554389.98,10434503.58,16772428.0055123,43351.9688407374,303038,4167208,14848999,77.4512195121951,2.50449756546857
"Poland",2016,"POL","Europe & Central Asia","High income",1432787.7,551758.13,10420149.88,34867646.0380633,87848.2453513405,422700,4261392.5,16142574,77.8512195121951,2.49677269057238
"Portugal",2001,"PRT","Europe & Central Asia","High income",336954.98,237045.28,2897529.91,6412176.0567147,26054.6791296385,504993,762344,6815000,76.8146341463415,2.50894172366022
"Portugal",2002,"PRT","Europe & Central Asia","High income",328487.72,230034,2907709.66,9034908.60138746,36910.0704385902,527015,780926.94,7294000,77.0658536585366,2.49200815902041
"Portugal",2003,"PRT","Europe & Central Asia","High income",318157.92,223907.14,2911603.37,6331397.13865358,28352.7574324469,517808,738903.44,7272000,77.219512195122,2.51038109026249
"Portugal",2004,"PRT","Europe & Central Asia","High income",306101.62,215088.17,2870536.76,14757561.5727845,58966.0693209303,538318,755952.25,7683000,77.6707317073171,2.49662838024776
"Portugal",2005,"PRT","Europe & Central Asia","High income",291533.98,217001.29,2866468.98,10362430.7577651,41078.7714792994,494825,773436.75,7736000,78.0707317073171,2.49773269954492
"Portugal",2006,"PRT","Europe & Central Asia","High income",280951.71,211638.12,2851312.47,12897173.7866352,44927.9839735359,541134,767945.5,8181000,78.419512195122,2.49604302616273
"Portugal",2007,"PRT","Europe & Central Asia","High income",274651.96,211444.21,2862216.03,12486154.68172,38363.5739608772,547202,800020,8221065,78.3219512195122,2.49003357538513
"Portugal",2008,"PRT","Europe & Central Asia","High income",265120.74,209021.47,2864912.42,12327085.3794842,35661.0685933338,544092,840020.1,8091883,78.5243902439025,2.49174416236167
"Portugal",2009,"PRT","Europe & Central Asia","High income",256870.71,207143.73,2871453.93,14123792.9057712,41922.6687105131,601758,832546.7,8194336,78.7268292682927,2.49761843474201
"Portugal",2010,"PRT","Europe & Central Asia","High income",249969.8,202138.23,2867524.36,16489355.9333894,50468.7713008375,641174,839127.56,7367496,79.0268292682927,2.50170841361316
"Portugal",2011,"PRT","Europe & Central Asia","High income",241678.63,200179.39,2860300.17,10004732.9188159,27958.2010965998,719196,837790.9,9697756,80.4707317073171,2.50239882314361
"Portugal",2012,"PRT","Europe & Central Asia","High income",235332.36,197276.06,2852932.5,18462605.1208588,62580.7240309119,710666,814803.2,10531469,80.3731707317073,2.50145668751005
"Portugal",2013,"PRT","Europe & Central Asia","High income",230152.68,193681.65,2841082.2,17564028.621089,59952.5419182024,736585,788531.44,10919753,80.7219512195122,2.50454917286307
"Portugal",2014,"PRT","Europe & Central Asia","High income",226694.03,188740.02,2827210.72,23548158.2992526,69630.9902109312,756348,791337.94,11383093,81.1219512195122,2.5076146483465
"Portugal",2015,"PRT","Europe & Central Asia","High income",220572.72,192591.61,2825713.56,18088195.2883714,54115.7388556497,756552,841687.9,11415370,81.1243902439025,2.5047606166185
"Portugal",2016,"PRT","Europe & Central Asia","High income",217892.67,194882.47,2855020.85,34870836.6971043,111151.407811155,747531,856175.75,10900070,81.1243902439025,2.49707803503054
"Romania",2001,"ROU","Europe & Central Asia","High income",1013547.64,737648.7,6958880.79,6766768.63771549,17563.6132723723,249184,947979,1369000,71.1609756097561,2.4911341782263
"Romania",2002,"ROU","Europe & Central Asia","High income",998492.79,693488.06,7041774.78,6637326.55507114,16396.2416391509,243340,1033881.75,1373000,71.009756097561,2.50878780754163
"Romania",2003,"ROU","Europe & Central Asia","High income",969813.36,664627.28,7001311.36,3766753.33385633,9458.87565778659,241455,1137257.8,1593000,71.309756097561,2.50329379297364
"Romania",2004,"ROU","Europe & Central Asia","High income",932830.23,644478.06,6835068.35,7748064.65619802,18915.2227787351,351074,918809,1601000,71.5609756097561,2.50956070448353
"Romania",2005,"ROU","Europe & Central Asia","High income",905514.9,608802.23,6805217.17,8404799.33706273,19464.1045349997,292038,992905.44,1276000,71.9121951219512,2.49083898175554
"Romania",2006,"ROU","Europe & Central Asia","High income",879675.45,576080.34,6687418.28,5759874.67046472,13110.1020996047,275764,934366.56,1379000,72.1634146341463,2.49065127475379
"Romania",2007,"ROU","Europe & Central Asia","High income",859718.22,534077.86,6579820.26,16564808.1999315,38201.4359445427,229159,1006521.25,1746000,72.5658536585366,2.50305975946961
"Romania",2008,"ROU","Europe & Central Asia","High income",861919.99,521704.98,6624212.07,8051234.81975612,17587.6184212512,302285,959995.6,1219109,72.5658536585366,2.49658814175819
"Romania",2009,"ROU","Europe & Central Asia","High income",847091.45,504147.42,6647195.83,7416539.99660416,16220.0565206508,307771,1072552.5,997647,73.309756097561,2.497151229852
"Romania",2010,"ROU","Europe & Central Asia","High income",823143.44,483434.4,6603982.79,8331264.34923239,17815.3127312486,296351,1006687,1029970,73.4585365853659,2.49498011702473
"Romania",2011,"ROU","Europe & Central Asia","High income",767919.54,458820.19,6353018.64,8103137.72274623,17012.7160443026,348762,997693,1129833,74.409756097561,2.49698050006263
"Romania",2012,"ROU","Europe & Central Asia","High income",758695.25,448434.32,6376646.98,14212173.986119,30883.9152742682,233804,989921.44,1681925,74.4121951219512,2.48783336143973
"Romania",2013,"ROU","Europe & Central Asia","High income",721516.1,432005.25,6219904.52,5956376.55404915,13142.6399656171,331351,896460.06,1871267,75.0634146341463,2.51236755861424
"Romania",2014,"ROU","Europe & Central Asia","High income",725797.12,439279.1,6364772.44,9317401.64163289,19699.9415920212,348574,1045969.9,2085399,74.909756097561,2.49198833361281
"Romania",2015,"ROU","Europe & Central Asia","High income",712596.55,429049.72,6335571.07,5453713.34446364,11001.2362729961,300742,1084139.4,2007908,74.9121951219512,2.48899676559515
"Romania",2016,"ROU","Europe & Central Asia","High income",705282.37,421733.11,6338398.74,11958129.1436844,23223.4341860781,319873,1127512.8,2243458,75.209756097561,2.49064916304263
"Rwanda",2001,"RWA","Sub-Saharan Africa","Low income",622884.72,5434698.89,1375113.91,630274.080222451,1668.52888153985,302017,40286,48000,49.936,38.6673237606336
"Rwanda",2002,"RWA","Sub-Saharan Africa","Low income",487476.68,5170282.74,1385720.15,368142.88564987,1230.66314437992,332101,42838,48000,50.987,35.0695760681688
"Rwanda",2003,"RWA","Sub-Saharan Africa","Low income",512176.72,4862941.85,1400810.54,488983.420198165,1349.54259174359,325786,47395.67,48000,52.178,34.6991984263737
"Rwanda",2004,"RWA","Sub-Saharan Africa","Low income",488696.49,4474089.96,1438966.48,507473.519953728,1375.64335030167,306487,50959.07,48000,53.595,35.8220419378244
"Rwanda",2005,"RWA","Sub-Saharan Africa","Low income",481357.84,4075211.69,1448670.72,412994.476020044,1042.48547722611,351765,52706,48000,55.254,35.1737325903991
"Rwanda",2006,"RWA","Sub-Saharan Africa","Low income",472086.44,3686469.48,1449106.29,394195.121202335,1012.60200122229,342081,57447.4,48000,57.083,33.745826429429
"Rwanda",2007,"RWA","Sub-Saharan Africa","Low income",463996.19,3406660.53,1459393.37,737082.68583717,1826.31679292888,312679,60713,48000,58.915,32.2216739712596
"Rwanda",2008,"RWA","Sub-Saharan Africa","Low income",450604.35,3241657.46,1465096.05,655410.218126794,1438.90558974587,382649,67255.16,48000,60.612,29.484399953999
"Rwanda",2009,"RWA","Sub-Saharan Africa","Low income",549737.49,3008348.19,1450920.95,815010.456169605,1642.5065554583,444296,68783.54,48000,62.129,29.8536926309546
"Rwanda",2010,"RWA","Sub-Saharan Africa","Low income",442415.94,2862099.89,1481781.05,1431985.95992898,3129.10141265885,496367,84580.59,48000,63.433,31.4125036638449
"Rwanda",2011,"RWA","Sub-Saharan Africa","Low income",432341.51,2717789.79,1510703.76,595509.74740937,1086.38806016223,517897,87603.74,48000,64.523,34.1701004608426
"Rwanda",2012,"RWA","Sub-Saharan Africa","Low income",428090.7,2630183.99,1551004.86,784005.256854851,1572.72511724494,581895,91128.43,48000,65.438,34.408201828179
"Rwanda",2013,"RWA","Sub-Saharan Africa","Low income",409029.01,2380031.96,1555737.73,2296764.55212872,4509.77439503041,661895,95705.91,48000,66.219,34.7621323474939
"Rwanda",2014,"RWA","Sub-Saharan Africa","Low income",416658.4,2283131.49,1604944.25,2861343.95107325,4928.51057618055,523996,101315.45,48000,66.884,34.9289917864414
"Rwanda",2015,"RWA","Sub-Saharan Africa","Low income",419560.12,2270928.85,1647263.74,2233424.89590807,3552.86867854223,510731,112556.5,48000,67.45,35.3689885199819
"Rwanda",2016,"RWA","Sub-Saharan Africa","Low income",436845.54,2263839.34,1686311.3,2896893.50263906,4521.39697654849,496271,109310.71,48000,67.93,35.0409500008916
"Saudi Arabia",2001,"SAU","Middle East & North Africa","High income",1154674.35,982640.87,3255472.18,370.651208979743,1.73983247731771,344581,665660,245398,72.759,4.90108272234971
"Saudi Arabia",2002,"SAU","Middle East & North Africa","High income",1185236.47,936917.9,3314963.19,14.375737180378,0.0669935853385417,328437,626370,246481,72.92,5.02335354939309
"Saudi Arabia",2004,"SAU","Middle East & North Africa","High income",1272700.88,861072.05,3470455.56,146.800827216149,0.668884348819444,374027,646540,666764,73.159,4.99287147636502
"Saudi Arabia",2007,"SAU","Middle East & North Africa","High income",1477694.42,780408.19,3824522.83,184.687735783391,0.869529723495009,372390,730924,670149,73.467,4.78665563628934
"Saudi Arabia",2009,"SAU","Middle East & North Africa","High income",1614283.59,740212.52,4074296.32,7.56692024268452,0,391310,737184,3339467,73.75,5.60976341738986
"Saudi Arabia",2010,"SAU","Middle East & North Africa","High income",1682103.34,724537.7,4203214.74,16.053562465502,0.0703436439659288,401119,760984,3412680,73.917,5.88779668197035
"Saudi Arabia",2013,"SAU","Middle East & North Africa","High income",1835538.51,673769.58,4563662.06,22.281377560251,0,408103,797616.9,3416023,74.402,4.60655573123583
"Senegal",2001,"SEN","Sub-Saharan Africa","Lower middle income",319771.29,4508804.21,1639502.57,660004.065605624,4088.47359029317,359116,120051.31,110402,58.177,24.1004173665035
"Senegal",2002,"SEN","Sub-Saharan Africa","Lower middle income",389469.68,4400201.14,1670474.24,2630546.1746932,16290.7338335868,451702,117266.25,110508,58.675,22.9717220223761
"Senegal",2003,"SEN","Sub-Saharan Africa","Lower middle income",297691.29,4376668.74,1641700.51,489674.100541053,2839.34358267484,491444,115921.25,110434,59.259,21.3365283735948
"Senegal",2004,"SEN","Sub-Saharan Africa","Lower middle income",321997.23,4201912.08,1733808.01,488448.457578187,2736.88366719073,527009,117185.04,110402,59.912,19.5226719770125
"Senegal",2005,"SEN","Sub-Saharan Africa","Lower middle income",322491.07,4130506.23,1764214.15,2926879.44556783,15981.9880329729,560855,128328.74,110484,60.62,18.0450560000726
"Senegal",2006,"SEN","Sub-Saharan Africa","Lower middle income",326343.55,4042473.64,1771215.51,939064.602695514,5144.37369421496,556234,136323.16,110484,61.365,16.5289315640783
"Senegal",2007,"SEN","Sub-Saharan Africa","Lower middle income",319157.96,3901608.35,1805966.42,2473261.69594216,13324.9442287912,545216,132486.83,110484,62.126,13.6254498984563
"Senegal",2008,"SEN","Sub-Saharan Africa","Lower middle income",321085.94,3768005.67,1841615.71,324613.464053934,1560.26291827353,505357,148943.12,110484,62.88,11.9269071236745
"Senegal",2009,"SEN","Sub-Saharan Africa","Lower middle income",326440.72,3653873.89,1894866.64,1436756.17003343,8042.34321763094,743588,156385.97,110484,63.607,10.9748218642604
"Senegal",2010,"SEN","Sub-Saharan Africa","Lower middle income",296715.82,3716347.24,1830704.3,1107747.75861184,6092.08580593186,670983,166703.42,300276,64.284,11.2787514318493
"Senegal",2011,"SEN","Sub-Saharan Africa","Lower middle income",303726.52,3621193.52,1878086.5,340668.597559884,1704.88015908752,609309,187232.44,300276,64.898,11.4947425849671
"Senegal",2012,"SEN","Sub-Saharan Africa","Lower middle income",297815.94,3579299.05,1886908.86,810876.789136043,3934.77897742383,701274,206246.06,300276,65.448,11.9501744129092
"Senegal",2013,"SEN","Sub-Saharan Africa","Lower middle income",305516.48,3473914.77,1943531.97,2681932.31129519,13730.3612347511,711801,218786.7,300276,65.939,11.9711246007702
"Senegal",2014,"SEN","Sub-Saharan Africa","Lower middle income",328669.46,3317058.41,2045935.25,1436157.09137957,6994.70253594777,689703,219508.61,300276,66.37,11.8454865537269
"Senegal",2015,"SEN","Sub-Saharan Africa","Lower middle income",331271.48,3264833.98,2091107.35,792825.21295223,3596.97791766822,733881,229645.47,300276,66.747,10.7060267540264
"Senegal",2016,"SEN","Sub-Saharan Africa","Lower middle income",340945.55,3175625.12,2155535.42,925527.350218695,4135.60477248561,746079,240971.1,300276,67.078,9.50090871370085
"Serbia",2006,"SRB","Europe & Central Asia","Upper middle income",335125.98,158697.88,3110537.36,824158.206979736,1901.7379985201,258429,436330.72,481000,73.3853658536585,2.506182053881
"Serbia",2007,"SRB","Europe & Central Asia","Upper middle income",323246.04,146829.7,3080110.06,902304.723902787,2273.97609647572,204655,476126.97,532000,73.6317073170732,2.49423863133836
"Serbia",2008,"SRB","Europe & Central Asia","Upper middle income",317004.39,130231.39,3084988.57,1388650.37880676,3282.9914231818,246077,466188.38,594000,73.8853658536585,2.49824092815198
"Serbia",2009,"SRB","Europe & Central Asia","Upper middle income",309311.36,134592.1,3051641.08,1152591.38042112,2516.55979279767,257279,459397.03,601000,73.9853658536585,2.5086496242726
"Serbia",2010,"SRB","Europe & Central Asia","Upper middle income",298582.94,132606.22,2989272.2,1123997.11269487,2470.01362818825,269059,473741.03,685000,74.3365853658537,2.49312802579479
"Serbia",2011,"SRB","Europe & Central Asia","Upper middle income",292953.57,136233.92,2951693.11,1047349.6964981,2225.38753736398,262027,480030.56,833000,74.5365853658537,2.59561552499142
"Serbia",2012,"SRB","Europe & Central Asia","Upper middle income",286496.73,120970.69,2925758.07,1558390.72343222,3555.35535924582,234284,492818,840900,74.8365853658537,2.60480892226321
"Serbia",2013,"SRB","Europe & Central Asia","Upper middle income",279935.68,131575.05,2905044.15,1252054.43399713,2870.97493028025,310992,488957,1136000,75.1853658536585,3.20602083786841
"Serbia",2014,"SRB","Europe & Central Asia","Upper middle income",278555.12,128049.48,2908499.04,2188484.89536999,4467.73332241974,293914,510369.78,1250000,75.3365853658537,3.7012530086635
"Serbia",2015,"SRB","Europe & Central Asia","Upper middle income",274641.43,125280.99,2912924.95,1389845.68784985,2854.39055867986,302871,462810.9,1302000,75.2878048780488,4.10693796572163
"Serbia",2016,"SRB","Europe & Central Asia","Upper middle income",271283.71,122266.47,2854815.07,2392824.11123695,4748.40158722396,361527,488644.03,1388000,75.6878048780488,4.19389303040504
"Seychelles",2009,"SYC","Sub-Saharan Africa","High income",2565.39,4162.53,19940.41,49.4253014570437,0.30366793547526,126092,1092.4,0,73.0829268292683,NA
"Seychelles",2011,"SYC","Sub-Saharan Africa","High income",2802.83,4277.29,20374.78,26.487869326834,0.15183812370714,125000,1421.65,0,72.7243902439024,NA
"Seychelles",2012,"SYC","Sub-Saharan Africa","High income",2727.74,4364.39,20826.86,370.825735331996,0.683312452550456,125000,872.73,0,74.2756097560976,NA
"Seychelles",2013,"SYC","Sub-Saharan Africa","High income",2754.54,4444.01,21191.38,542.01363743367,2.12583609757107,122222,777.95,0,73.119512195122,NA
"Seychelles",2014,"SYC","Sub-Saharan Africa","High income",2862.36,4519.71,21642.79,1137.50322002584,2.27758609688151,86936,811.75,0,73.2292682926829,NA
"Sierra Leone",2001,"SLE","Sub-Saharan Africa","Low income",215749.14,3974083.31,919964.08,7118179.26460861,19097.8268214647,173230,9628.1,304433,40.369,50.8217648026634
"Sierra Leone",2002,"SLE","Sub-Saharan Africa","Low income",219195.55,4108946.37,960396.62,5436496.04774125,15679.6226149181,171516,10550.81,312148,41.376,50.0202161976628
"Sierra Leone",2003,"SLE","Sub-Saharan Africa","Low income",228360.19,4196099.95,998688.01,3588557.82778079,9405.51505675786,179011,14788.9,320059,42.419,49.549899778339
"Sierra Leone",2004,"SLE","Sub-Saharan Africa","Low income",245496.96,4222083.96,1046659.2,1645409.87902478,4108.2758938146,179671,17365.8,328170,43.467,48.6816616535993
"Sierra Leone",2005,"SLE","Sub-Saharan Africa","Low income",253447.1,4215134.36,1081435.51,2840981.44433377,7212.41934791325,183258,20918.95,336487,44.502,46.6231008172529
"Sierra Leone",2006,"SLE","Sub-Saharan Africa","Low income",257917.45,4187974.75,1104926.08,11959722.6546345,29363.3330115874,178633,24055.8,345175,45.517,43.5654576237602
"Sierra Leone",2007,"SLE","Sub-Saharan Africa","Low income",272984.03,4128718.05,1126324.99,9540887.69115912,22115.9424985231,181269,26177.01,354100,46.52,41.4972934491578
"Sierra Leone",2008,"SLE","Sub-Saharan Africa","Low income",257011.4,4095875.88,1126564.54,9417732.27429275,21159.8739787548,181870,30458.58,363200,47.508,40.4000896514967
"Sierra Leone",2009,"SLE","Sub-Saharan Africa","Low income",273162.17,4016372.81,1142794.92,13780728.2996639,31055.0831163512,214418,36511.4,372608,48.468,35.0555448978454
"Sierra Leone",2010,"SLE","Sub-Saharan Africa","Low income",267320,3911711.83,1178263.76,4034152.21118642,8925.94052925226,226524,39005.2,382228,49.382,29.0018290734842
"Sierra Leone",2011,"SLE","Sub-Saharan Africa","Low income",269043.49,3819282.92,1202219.09,15451662.1592814,35006.9309684261,229831,40938.55,391707,50.234,24.4700207831016
"Sierra Leone",2012,"SLE","Sub-Saharan Africa","Low income",271775.55,3717277.13,1228975.45,7463001.30936461,16855.3386287165,364678,42681.2,401421,51.018,24.3638402256637
"Sierra Leone",2013,"SLE","Sub-Saharan Africa","Low income",278524.58,3559689.4,1253119.6,75088866.5640757,175371.413974433,246244,44920.31,411375,51.731,25.3993362605454
"Sierra Leone",2014,"SLE","Sub-Saharan Africa","Low income",281476.52,3730231.5,1278082.77,73031865.8127734,166940.064235115,250284,46114.5,421577,52.372,25.0733087459801
"Sierra Leone",2015,"SLE","Sub-Saharan Africa","Low income",276914.76,3511791.97,1292235.02,108840806.37893,238619.527447306,263837,44418.38,432032,52.941,25.7591382368806
"Sierra Leone",2016,"SLE","Sub-Saharan Africa","Low income",279141.79,3307688.86,1314401.46,82890588.1808044,181858.896059234,268791,43568.32,441754,53.444,25.7884259981734
"Singapore",2001,"SGP","East Asia & Pacific","High income",84897.01,63745.56,602137.61,13123.9051966746,45.2997179791256,54639,115104.08,454925,78.2512195121951,NA
"Singapore",2002,"SGP","East Asia & Pacific","High income",83339.93,64822.19,605389.59,44469.7022435322,125.747398033659,50745,116641.17,454868,78.5512195121951,NA
"Singapore",2003,"SGP","East Asia & Pacific","High income",79777.86,64181.47,598024.83,6255.09511636503,19.1503970979742,46852,110057.98,454811,79.0390243902439,NA
"Singapore",2004,"SGP","East Asia & Pacific","High income",78118.27,64275.16,604975.76,12954.7599761565,36.7628605275545,48546,92348.64,454755,79.490243902439,NA
"Singapore",2005,"SGP","East Asia & Pacific","High income",77171.94,64744.4,610409.37,30417.7125418706,85.5250230762531,50240,101317.48,454700,79.990243902439,NA
"Singapore",2007,"SGP","East Asia & Pacific","High income",81466.49,68146.83,651860.47,26296.4242888083,75.8334489933804,53629,107604.15,454551,80.4414634146342,NA
"Singapore",2008,"SGP","East Asia & Pacific","High income",85586.08,70160.39,682920.19,13166.295518078,35.5334211438287,55324,107294.05,879477,80.790243902439,NA
"Singapore",2009,"SGP","East Asia & Pacific","High income",86393.86,71573.43,699697.48,72944.6785441255,178.277883168886,57018,108500.23,879405,81.2414634146342,NA
"Singapore",2010,"SGP","East Asia & Pacific","High income",85959.81,72250.92,715019.06,17841.62594012,44.9924377709776,58713,112906.58,879334,81.5414634146342,NA
"Singapore",2011,"SGP","East Asia & Pacific","High income",86545.47,73235.74,732877.83,29897.6584289621,75.1417260326398,60407,116372.89,879252,81.7439024390244,NA
"Singapore",2012,"SGP","East Asia & Pacific","High income",88049.57,76258.57,757595.3,38134.9195819611,93.5995332225333,62101,116732.5,1431171,81.9951219512195,NA
"Singapore",2013,"SGP","East Asia & Pacific","High income",87850.96,77646.94,773833.84,11894.8665687572,28.2257583418327,63795,118101.83,1440091,82.2463414634147,NA
"Singapore",2014,"SGP","East Asia & Pacific","High income",87584.47,78771.69,789329.13,83649.05302926,208.195292443705,41601,114973.45,1416013,82.4951219512195,NA
"Singapore",2015,"SGP","East Asia & Pacific","High income",88055.28,79422.82,805629.55,62495.2515956409,170.126176829608,42984,103693.16,1370936,82.7439024390244,NA
"Singapore",2016,"SGP","East Asia & Pacific","High income",89945.63,80481.42,819948.83,67199.0627156228,176.740548900134,44368,103288.51,1361860,82.8463414634146,NA
"Slovenia",2001,"SVN","Europe & Central Asia","High income",104446.68,27472.9,516992.02,256350.978186814,619.753580729954,318011,163123,1575500,75.7585365853659,2.49166249625774
"Slovenia",2002,"SVN","Europe & Central Asia","High income",102860.42,26693.41,509671.39,308160.00756647,727.623869399805,387869,155196,1718790,76.0073170731707,2.50980102183684
"Slovenia",2003,"SVN","Europe & Central Asia","High income",104388.95,26656.58,513516.48,211150.643320476,530.498317981569,259854,173939,1128333,76.8585365853659,2.50266624540403
"Slovenia",2004,"SVN","Europe & Central Asia","High income",102634.3,26362.32,510436.7,569740.531103699,1276.55903598319,403014,164372,1301824,77.2073170731707,2.50746192169841
"Slovenia",2005,"SVN","Europe & Central Asia","High income",99672.2,25694.8,499367.7,894508.264176363,1965.86574090107,378734,154372,1837358,77.6121951219512,2.4917890037213
"Slovenia",2006,"SVN","Europe & Central Asia","High income",101023.82,24918.69,501720.11,573013.046013952,1253.11157282737,315843,148189,1854000,78.0865853658537,2.49614099475012
"Slovenia",2007,"SVN","Europe & Central Asia","High income",100177.2,24249.49,502874.93,971956.336796121,2116.66042878588,373062,153785,1698000,78.5609756097561,2.51232553618967
"Slovenia",2008,"SVN","Europe & Central Asia","High income",97082.52,23660.99,498690.34,922980.903926935,1870.87286399345,373038,152314,1746232,78.7658536585366,2.49994746846109
"Slovenia",2009,"SVN","Europe & Central Asia","High income",94456.43,23064.57,496450.4,1024802.69520708,1963.05051224901,394981,141720,1715153,78.9707317073171,2.49123143340287
"Slovenia",2010,"SVN","Europe & Central Asia","High income",92954.65,22791.81,497767.64,738916.062029788,1438.30001760318,405397,143044,1620559,79.4219512195122,2.48910864541209
"Slovenia",2011,"SVN","Europe & Central Asia","High income",90831.5,22613.32,496305.7,752986.387182153,1441.50846008421,430144,134591,1462216,79.9707317073171,2.50308509870512
"Slovenia",2012,"SVN","Europe & Central Asia","High income",89844.64,22341.9,501986.72,438377.843991703,922.851263329364,383753,130160,1599624,80.1243902439024,2.48892706473674
"Slovenia",2013,"SVN","Europe & Central Asia","High income",87981.98,22301.75,500001.46,327276.305272739,649.484407529043,302278,120534,1602585,80.3219512195122,2.50228161496404
"Slovenia",2014,"SVN","Europe & Central Asia","High income",84191.16,21276.11,487237.05,3044312.86823042,5406.73407594171,438599,122761,1656870,81.0780487804878,2.50594583507692
"Slovenia",2015,"SVN","Europe & Central Asia","High income",85612.92,21476.96,502403.27,579822.855468879,1033.29986700671,442715,121388,1684203,80.7756097560976,2.50690641676514
"Slovenia",2016,"SVN","Europe & Central Asia","High income",85807.01,21440.94,501700.25,3141361.57030536,5421.55456534923,445369,131908,1699893,81.1756097560976,2.50722329388922
"Solomon Islands",2001,"SLB","East Asia & Pacific","Lower middle income",30629.39,99375.76,121254.14,1619544.03040853,2187.7243960944,436747,3056,982,67.816,13.2951215799171
"Solomon Islands",2002,"SLB","East Asia & Pacific","Lower middle income",31513.77,101549.55,124691.37,2926061.87114151,3867.78024117128,437940,3139.5,1010,68.175,13.1152828366318
"Solomon Islands",2003,"SLB","East Asia & Pacific","Lower middle income",32004.1,103604.02,128173.79,1751010.07914467,2377.10868581713,432336,3159.5,1040,68.518,12.5838190067004
"Solomon Islands",2004,"SLB","East Asia & Pacific","Lower middle income",32207.3,106276.52,131426.67,2684358.16817312,3544.09209456222,428950,3253.75,1070,68.845,12.6762922398237
"Solomon Islands",2005,"SLB","East Asia & Pacific","Lower middle income",32765.92,107279.74,135125.46,4889973.64260855,6552.76940611829,421533,3293.75,1100,69.158,12.4694461695304
"Solomon Islands",2006,"SLB","East Asia & Pacific","Lower middle income",33498.64,107257.39,138677.59,3807835.4671026,5070.09032538974,429395,3321.5,1130,69.462,12.7867402037493
"Solomon Islands",2007,"SLB","East Asia & Pacific","Lower middle income",37628.81,107135.34,141602.73,4295355.27991966,5668.04925342579,417191,3340,1160,69.762,12.5806611049242
"Solomon Islands",2008,"SLB","East Asia & Pacific","Lower middle income",33751.78,111396.9,140810.47,6158176.06248889,8173.9057680285,421629,3388,1192,70.063,13.1854992745423
"Solomon Islands",2009,"SLB","East Asia & Pacific","Lower middle income",36029.76,108078.97,145928.68,4392074.46306044,6037.26995162475,421965,3428,1224,70.366,12.9774419090517
